EpLenMean,InitialReturnMean,InitialReturnStd,OptimizationReturnMin,InitialReturnMax,InitialReturnMin,ReturnStepMaxmin,Weights,OptimizationReturnMax,ESSRenyiHarmonic,EmpiricalD2Harmonic,StdWReturnMean,MeanD2-0,MeanEntropy,Epsilon,Inner Iteration,EpThisIter,InitialBound,ReturnMeanIW,Iteration,WReturnMean,ReturnStepMax,MinTargetPdf,VarianceInitializer,MeanIW,EpisodesSoFar,TimeElapsed,MinBehavPdf,LearnableVariance,ESSRenyiArithmetic,OptimizationReturnMean,MinIW,Bound,TimestepsSoFar,Penalization,MaxIW,DivergenceHarmonic,StdIW,EmpiricalD2Arithmetic,EpRewMean
90.53,-61.75087,9.872388,,-50.399837,-88.80924,0.8615522,[0.513 3.771],38.409405,100.0,1.0,,1.0,0.4189424,2.0,1,100,-878.7926,595099200.0,340,829.6196,0.8615522,-64.407715,-1.0,1125177.5,34000,3155.8365440368652,-64.407715,,100.0,27.058374,0.21680373,-1.1616052e+18,3715274,True,43400080.0,5.5796805e+32,5416725.0,1.0,-61.75086846143007
87.3,-59.623768,6.914947,,-41.164642,-77.69521,0.8586904,[0.531 3.894],36.53057,100.0,1.0,,1.0,0.4189424,2.0,1,100,-418.87402,751220000.0,341,374.39334,0.8586904,-54.10285,-1.0,2679254.0,34100,3164.1450657844543,-54.10285,,100.0,18.071436,0.32589453,-1.1693846e+17,3724004,True,139045650.0,6.9108474e+30,15862331.0,1.0,-59.623775532394646
91.77,-62.5921,9.291536,,-41.021442,-94.175354,0.8664195,[0.532 4.019],53.15391,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1178.007,1027499500.0,342,1083.8344,0.8664195,-61.504753,-1.0,1558542.9,34200,3171.8956508636475,-61.504753,,100.0,31.583252,0.081290394,-2.5946512e+16,3733181,True,52171664.0,7.590311e+28,7511934.5,1.0,-62.59210208907724
86.27,-59.14834,8.000229,,-50.76722,-88.819275,0.8583796,[0.512 4.143],38.052055,100.0,1.0,,1.0,0.4189424,2.0,1,100,-992.62976,138024800.0,343,944.368,0.8583796,-61.33657,-1.0,506835.62,34300,3179.8695261478424,-61.33657,,100.0,29.670935,0.016025966,-1.4446228e+18,3741808,True,27558684.0,8.958575e+32,2804439.2,1.0,-59.14834037587047
89.0,-60.30239,7.3569837,,-40.67151,-82.74887,0.858152,[0.515 4.268],42.077362,100.0,1.0,,1.0,0.4189424,2.0,1,100,-616.9791,2339592400.0,344,557.9696,0.858152,-62.41555,-1.0,38591732.0,34400,3187.6287977695465,-62.41555,,100.0,22.44648,0.010876938,-6.87978e+19,3750708,True,2224700700.0,1.3589317e+36,270056540.0,1.0,-60.30239294573665
89.35,-61.05586,8.285035,,-49.86774,-81.85278,0.8682243,[0.518 4.143],31.985043,100.0,1.0,,1.0,0.4189424,2.0,1,100,-535.25146,9110824.0,345,501.1538,0.8682243,-65.4752,-1.0,24658.113,34500,3196.062214612961,-65.4752,,100.0,20.796925,0.009272005,-1321437400000.0,3759643,True,1740724.6,1.501557e+21,174665.12,1.0,-61.05585920751095
91.92,-62.274227,8.399801,,-41.364513,-89.28972,0.86195207,[0.593 4.243],47.925205,100.0,1.0,,1.0,0.4189424,2.0,1,100,-876.94684,478673900.0,346,800.39343,0.86195207,-68.081345,-1.0,588464.6,34600,3205.2714891433716,-68.081345,,100.0,27.015493,0.027226169,-143580960000000.0,3768835,True,43953396.0,3.51704e+24,4427489.5,1.0,-62.2742264020443
89.79,-60.972477,7.6506705,,-50.803703,-92.07294,0.86038864,[0.534 4.133],41.269234,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1082.5367,729507.56,347,1025.7714,0.86038864,-65.42209,-1.0,960.0807,34700,3214.243379354477,-65.42209,,100.0,31.100462,0.030475931,-40143156.0,3777814,True,78571.086,481981270000.0,7820.39,1.0,-60.97247612953186
86.54,-59.153755,8.101027,,-40.787605,-83.62797,0.85911614,[0.288 4.177],42.840363,100.0,1.0,,1.0,0.4189424,2.0,1,100,-725.7849,171363620.0,348,664.6138,0.85911614,-55.461193,-1.0,362231.03,34800,3221.3140823841095,-55.461193,,100.0,24.474215,0.29398012,-38634045000000.0,3786468,True,10512981.0,3.9881043e+23,1569745.1,1.0,-59.153754138350486
91.23,-61.796017,8.305962,,-40.611286,-89.756775,0.86092293,[0.231 4.066],49.14549,100.0,1.0,,1.0,0.4189424,2.0,1,100,-931.29645,922467460.0,349,850.7932,0.86092293,-60.93601,-1.0,5023158.5,34900,3229.2541658878326,-60.93601,,100.0,27.960762,0.023677256,-3.9963004e+16,3795591,True,223433550.0,2.4639057e+29,31062400.0,1.0,-61.79601187169552
88.11,-60.363228,8.417684,,-41.110603,-85.22813,0.8634899,[0.198 3.946],44.117523,100.0,1.0,,1.0,0.4189424,2.0,1,100,-753.9958,888778430.0,350,689.12067,0.8634899,-55.21785,-1.0,6465149.0,35000,3236.8282170295715,-55.21785,,100.0,24.864902,0.019483736,-9005156500000000.0,3804402,True,390323330.0,1.9265506e+28,44537092.0,1.0,-60.36322508782148
87.78,-59.79361,7.240532,,-50.634167,-82.43236,0.8622762,[0.175 4.068],31.798191,100.0,1.0,,1.0,0.4189424,2.0,1,100,-598.6395,2336479500.0,351,564.9382,0.8622762,-55.98602,-1.0,4932051.0,35100,3245.375009536743,-55.98602,,100.0,22.638748,0.05161576,-3.682681e+17,3813180,True,362234300.0,1.193881e+32,36489384.0,1.0,-59.79361099809408
88.31,-60.317093,8.403182,,-40.819176,-83.49913,0.8680953,[0.182 3.943],42.679955,100.0,1.0,,1.0,0.4189424,2.0,1,100,-668.7353,97509.2,352,608.02026,0.8680953,-69.361435,-1.0,312.65207,35200,3253.162509202957,-69.361435,,100.0,23.18204,0.016496444,-68789050.0,3822011,True,5996.1196,1279832600000.0,1002.49243,1.0,-60.31709237903357
88.36,-60.495487,8.248985,,-50.53471,-87.867386,0.85689795,[0.282 3.868],37.332676,100.0,1.0,,1.0,0.4189424,2.0,1,100,-863.72034,288104420.0,353,817.2664,0.85689795,-66.58731,-1.0,465027.53,35300,3260.1328699588776,-66.58731,,100.0,27.371895,0.061237738,-5.692392e+16,3830847,True,10912105.0,1.5013283e+30,1646934.1,1.0,-60.49548957467079
88.41,-60.598637,8.910252,,-40.916603,-89.03067,0.86305404,[0.287 3.744],48.114067,100.0,1.0,,1.0,0.4189424,2.0,1,100,-964.9319,223377160000.0,354,887.7732,0.86305404,-62.18435,-1.0,954749800.0,35400,3268.44948220253,-62.18435,,100.0,28.432034,0.12686056,-3.0466988e+19,3839688,True,95315340000.0,1.5588823e+35,9483598000.0,1.0,-60.59863534465432
89.22,-60.821632,8.017627,,-40.570557,-83.93927,0.8579999,[0.063 3.631],43.368713,100.0,1.0,,1.0,0.4189424,2.0,1,100,-661.39746,1200473.4,355,598.7076,0.8579999,-74.21448,-1.0,3971.4622,35500,3276.372427225113,-74.21448,,100.0,23.11764,0.006814824,-6089314000.0,3848610,True,127358.44,9429784000000000.0,16182.556,1.0,-60.82163105025887
88.44,-60.53522,8.421614,,-50.135178,-83.50035,0.8584313,[-0.025  3.72 ],33.365173,100.0,1.0,,1.0,0.4189424,2.0,1,100,-635.4266,176750740.0,356,598.32104,0.8584313,-58.300762,-1.0,1864030.1,35600,3284.4270322322845,-58.300762,,100.0,22.965137,0.6583025,-6.5882685e+16,3857454,True,141209440.0,3.152184e+30,14212530.0,1.0,-60.535215446799995
90.25,-61.448463,9.168985,,-40.666245,-87.51358,0.8545682,[-0.025  3.595],46.847336,100.0,1.0,,1.0,0.4189424,2.0,1,100,-836.6111,1166313700.0,357,763.46075,0.8545682,-61.90948,-1.0,2401973.5,35700,3292.5895171165466,-61.90948,,100.0,26.065119,0.15995987,-149983950000000.0,3866479,True,118182190.0,4.2032546e+24,14044628.0,1.0,-61.44846018373966
87.09,-59.51619,9.122182,,-40.866764,-86.07191,0.8580115,[-0.091  3.489],45.205143,100.0,1.0,,1.0,0.4189424,2.0,1,100,-856.5318,434571200.0,358,788.4201,0.8580115,-55.10078,-1.0,899090.2,35800,3299.9898478984833,-55.10078,,100.0,26.555714,0.11096507,-5638990300000000.0,3875188,True,37352884.0,6.8532045e+27,4152042.0,1.0,-59.51619383990764
89.73,-61.16765,9.286103,,-40.520233,-91.90961,0.85868835,[-0.064  3.367],51.389374,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1119.3228,2321386000.0,359,1031.2999,0.85868835,-71.57407,-1.0,4105530.5,35900,3307.9662482738495,-71.57407,,100.0,30.741962,0.07865241,-5.492626e+18,3884161,True,148140980.0,3.893222e+33,19271366.0,1.0,-61.16764504685998
92.98,-63.562424,10.038494,,-50.183487,-90.2222,0.86808825,[-0.063  3.242],40.03871,100.0,1.0,,1.0,0.4189424,2.0,1,100,-864.94965,160286200.0,360,811.51526,0.86808825,-59.064518,-1.0,538778.4,36000,3316.121920108795,-59.064518,,100.0,26.659782,0.0042913547,-12413778000000.0,3893459,True,37357160.0,5.396583e+22,3781874.0,1.0,-63.56241827264428
89.6,-61.184273,8.500562,,-40.37224,-82.73907,0.86409706,[-0.129  3.136],42.36683,100.0,1.0,,1.0,0.4189424,2.0,1,100,-596.6982,83244504.0,361,536.86865,0.86409706,-71.24933,-1.0,428846.12,36100,3324.3168861865997,-71.24933,,100.0,21.554792,0.24584329,-17514732000000.0,3902419,True,15187338.0,8.569224e+22,1972587.9,1.0,-61.18427302986383
89.61,-61.49479,8.806645,,-40.169395,-84.83562,0.85855913,[-0.195  3.03 ],44.66622,100.0,1.0,,1.0,0.4189424,2.0,1,100,-688.8507,86340130000.0,362,622.35126,0.85855913,-65.874825,-1.0,526365120.0,36200,3333.3699312210083,-65.874825,,100.0,23.340828,0.0116094,-4.4545155e+16,3911380,True,52398522000.0,4.4866777e+29,5213362700.0,1.0,-61.494789730757475
90.66,-62.017544,9.255326,,-49.76869,-90.0973,0.85916877,[-0.183  2.905],40.32861,100.0,1.0,,1.0,0.4189424,2.0,1,100,-928.34467,3863437.0,363,874.13354,0.85916877,-59.715813,-1.0,5146.381,36300,3342.2710134983063,-59.715813,,100.0,28.07975,0.1798285,-11101707000.0,3920446,True,205208.34,4.190508e+16,23264.799,1.0,-62.017546200305226
89.98,-61.776623,10.224508,,-49.860947,-106.87027,0.8592992,[-0.272  2.818],57.009323,100.0,1.0,,1.0,0.4189424,2.0,1,100,-2246.308,8347621400.0,364,2137.9775,0.8592992,-66.534645,-1.0,6247214.0,36400,3350.6010885238647,-66.534645,,100.0,45.093647,0.0033367474,-4.850722e+18,3929444,True,465252930.0,2.004803e+33,46690012.0,1.0,-61.77662198767066
90.41,-61.904263,8.564821,,-41.11126,-85.490776,0.86550134,[-0.277  2.943],44.379517,100.0,1.0,,1.0,0.4189424,2.0,1,100,-695.3287,1861242600.0,365,629.67975,0.86550134,-59.204117,-1.0,8463145.0,36500,3357.3814704418182,-59.204117,,100.0,23.586514,0.006428707,-9.120855e+19,3938485,True,693320060.0,1.9301156e+36,69382900.0,1.0,-61.904262160360815
90.23,-61.71835,9.215579,,-49.708862,-85.37773,0.8574272,[-0.278  3.068],35.66887,100.0,1.0,,1.0,0.4189424,2.0,1,100,-687.1001,280946780.0,366,644.6931,0.8574272,-65.797485,-1.0,1916932.8,36600,3365.5367844104767,-65.797485,,100.0,23.65938,0.055964723,-3.337149e+17,3947508,True,125593320.0,6.1920774e+31,12877390.0,1.0,-61.71835194855928
88.85,-60.720238,8.893565,,-40.40353,-86.67901,0.85557115,[-0.293  3.192],46.27548,100.0,1.0,,1.0,0.4189424,2.0,1,100,-824.32996,4469169700.0,367,752.9531,0.85557115,-61.44955,-1.0,13361038.0,36700,3373.395044326782,-61.44955,,100.0,25.958767,0.20634907,-1.3019592e+16,3956393,True,1105979800.0,3.3268503e+28,110497704.0,1.0,-60.72024087995291
91.56,-62.30418,8.922982,,-40.35732,-88.885445,0.8646679,[-0.322  3.314],48.528126,100.0,1.0,,1.0,0.4189424,2.0,1,100,-864.6776,23090.613,368,786.1829,0.8646679,-65.476944,-1.0,59.603817,36800,3381.4674565792084,-65.476944,,100.0,26.58126,0.097294085,-1061171.6,3965549,True,2129.9558,174876290.0,226.33083,1.0,-62.3041858753562
87.46,-59.907555,9.349366,,-39.941017,-87.9745,0.8635413,[-0.324  3.376],48.033485,100.0,1.0,,1.0,0.4189424,2.0,1,100,-952.0681,1842405.6,369,875.16406,0.8635413,-62.498535,-1.0,5310.35,36900,3388.027706384659,-62.498535,,100.0,28.066946,0.052848663,-77706750000.0,3974295,True,197954.62,1.0208523e+18,22884.795,1.0,-59.907556881010535
88.36,-60.530773,9.032689,,-40.270058,-84.428696,0.86154515,[-0.56   3.457],44.158638,100.0,1.0,,1.0,0.4189424,2.0,1,100,-717.69775,23792177000.0,370,652.70044,0.86154515,-56.67083,-1.0,38866016.0,37000,3396.240252494812,-56.67083,,100.0,23.89793,0.06274402,-4.1471745e+18,3983131,True,3786018000.0,4.0708436e+33,376660480.0,1.0,-60.530766376554965
89.38,-61.25066,8.832904,,-40.359547,-84.41379,0.857749,[-0.553  3.582],44.05424,100.0,1.0,,1.0,0.4189424,2.0,1,100,-679.23816,61321910.0,371,614.5505,0.857749,-70.524376,-1.0,421081.7,37100,3404.2825179100037,-70.524376,,100.0,23.163124,0.16603082,-76475005000000.0,3992069,True,26696940.0,1.3974295e+24,2905820.5,1.0,-61.2506626214087
87.7,-60.123974,9.094529,,-39.199802,-83.474495,0.8617803,[-0.624  3.479],44.274693,100.0,1.0,,1.0,0.4189424,2.0,1,100,-693.2949,16734370.0,372,627.95703,0.8617803,-60.109123,-1.0,128961.78,37200,3412.1579892635345,-60.109123,,100.0,23.350517,0.013658462,-2315048400.0,4000839,True,10615826.0,1237197400000000.0,1063292.9,1.0,-60.12397858992219
86.47,-59.544384,8.0081,,-49.32213,-81.66962,0.8568114,[-0.869  3.427],32.34749,100.0,1.0,,1.0,0.4189424,2.0,1,100,-588.53284,130824984.0,373,553.65533,0.8568114,-67.56563,-1.0,962708.5,37300,3420.8547513484955,-67.56563,,100.0,22.125227,0.11732862,-5447950000000000.0,4009486,True,76057144.0,2.4397563e+28,7599612.5,1.0,-59.54438895896077
88.78,-60.73589,8.5123415,,-39.39525,-86.10387,0.86827636,[-0.892  3.55 ],46.70862,100.0,1.0,,1.0,0.4189424,2.0,1,100,-788.713,254590660.0,374,715.99396,0.86827636,-54.96399,-1.0,436639.2,37400,3428.4320166110992,-54.96399,,100.0,25.367971,0.090801604,-1028048500000000.0,4018364,True,20794294.0,1.9983952e+26,2253232.5,1.0,-60.73589389115572
87.96,-60.1661,9.055557,,-39.866272,-86.77523,0.85808516,[-0.833  3.661],46.90896,100.0,1.0,,1.0,0.4189424,2.0,1,100,-863.3933,2146148.0,375,790.0493,0.85808516,-61.889526,-1.0,7243.75,37500,3436.352596282959,-61.889526,,100.0,26.609133,0.1332427,-356874680000.0,4027160,True,507353.3,2.3672576e+19,50604.85,1.0,-60.1660934394598
87.33,-60.07647,8.787964,,-39.93463,-87.63251,0.85907644,[-0.758  3.561],47.697876,100.0,1.0,,1.0,0.4189424,2.0,1,100,-912.3948,175642610.0,376,836.5634,0.85907644,-59.233982,-1.0,417765.03,37600,3444.0959765911102,-59.233982,,100.0,27.556036,0.035554077,-1.3639383e+16,4035893,True,17153142.0,3.2347131e+28,1977784.2,1.0,-60.07647184818983
90.44,-61.759624,9.921871,,-39.29501,-87.69479,0.8599072,[-0.792  3.681],48.399784,100.0,1.0,,1.0,0.4189424,2.0,1,100,-849.1567,490763900.0,377,771.07666,0.8599072,-63.74082,-1.0,2439648.8,37700,3452.637144804001,-63.74082,,100.0,25.935171,0.011595325,-1146749800000000.0,4044937,True,115423370.0,2.1567797e+26,14776572.0,1.0,-61.75962135568261
87.92,-60.488373,7.8414707,,-49.58075,-84.77761,0.8571294,[-0.839  3.797],35.19686,100.0,1.0,,1.0,0.4189424,2.0,1,100,-692.74695,60015.727,378,651.4556,0.8571294,-57.487587,-1.0,127.69338,37800,3460.893180847168,-57.487587,,100.0,24.289234,0.022356713,-2840817.5,4053729,True,5012.9277,4534889500.0,541.8681,1.0,-60.48837559774518
89.38,-61.136406,8.908153,,-49.068443,-88.6748,0.8615563,[-1.089  3.796],39.606354,100.0,1.0,,1.0,0.4189424,2.0,1,100,-890.0033,80081730.0,379,837.7184,0.8615563,-59.89643,-1.0,234869.98,37900,3469.693197250366,-59.89643,,100.0,27.538393,0.014821031,-163811430000000.0,4062667,True,18574158.0,9.814564e+24,1866409.5,1.0,-61.13640067100525
86.36,-59.168507,8.162793,,-49.017418,-81.27262,0.86864203,[-1.144  3.908],32.255203,100.0,1.0,,1.0,0.4189424,2.0,1,100,-589.9004,157342690.0,380,555.22327,0.86864203,-72.17661,-1.0,76108824.0,38000,3477.5573942661285,-72.17661,,100.0,22.104118,0.0062493887,-5.358225e+18,4071303,True,6280160000.0,2.38718e+34,635254500.0,1.0,-59.16850178003311
87.38,-60.107388,8.538846,,-49.37768,-87.456726,0.8581028,[-1.171  4.03 ],38.079044,100.0,1.0,,1.0,0.4189424,2.0,1,100,-869.2288,54377360.0,381,820.8982,0.8581028,-58.815002,-1.0,161462.17,38100,3485.5601699352264,-58.815002,,100.0,27.349339,0.0047570416,-1775010300000.0,4080041,True,7185054.5,1.34857e+21,913432.6,1.0,-60.10738665685058
90.02,-61.449974,9.273575,,-38.923065,-83.67469,0.85970414,[-1.107  3.923],44.751625,100.0,1.0,,1.0,0.4189424,2.0,1,100,-646.6888,279445300.0,382,579.9371,0.85970414,-68.572525,-1.0,812967.25,38200,3492.7961213588715,-68.572525,,100.0,22.224714,0.042786725,-6.2601824e+16,4089043,True,29237532.0,8.793895e+29,4047585.2,1.0,-61.44997712343931
88.83,-60.650738,8.585765,,-49.021156,-90.07207,0.8657669,[-1.078  4.045],41.05091,100.0,1.0,,1.0,0.4189424,2.0,1,100,-995.49927,3580068900.0,383,939.3299,0.8657669,-54.927906,-1.0,7904834.0,38300,3500.7280209064484,-54.927906,,100.0,29.421328,0.15501891,-3.731125e+16,4097926,True,197759440.0,4.411951e+29,30186110.0,1.0,-60.65073818072677
84.93,-58.19158,8.027096,,-39.317863,-80.8546,0.862146,[-1.1    4.168],41.536736,100.0,1.0,,1.0,0.4189424,2.0,1,100,-635.55206,1132817200.0,384,578.04663,0.862146,-57.550167,-1.0,12623183.0,38400,3508.9035267829895,-57.550167,,100.0,22.663017,0.023767931,-1.628077e+16,4106419,True,1188364200.0,8.014249e+28,118263830.0,1.0,-58.1915817065537
88.12,-60.440453,7.660787,,-39.441803,-77.23662,0.855234,[-1.119  4.292],37.794815,100.0,1.0,,1.0,0.4189424,2.0,1,100,-388.41116,618941060.0,385,340.79874,0.855234,-57.07286,-1.0,2239819.0,38500,3515.958676099777,-57.07286,,100.0,16.796162,0.07831291,-1157765300000.0,4115231,True,179558560.0,5.905956e+20,18019854.0,1.0,-60.44045569628477
87.8,-60.10491,9.272314,,-49.649574,-96.760185,0.8616344,[-1.05   4.187],47.11061,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1503.5591,725772.6,386,1429.5852,0.8616344,-68.598206,-1.0,677.4746,38600,3524.0106477737427,-68.598206,,100.0,36.655277,0.010821562,-49861980.0,4124011,True,38053.676,441134320000.0,4006.9136,1.0,-60.10490784183145
88.43,-60.553577,8.382195,,-39.39862,-81.67341,0.86139154,[-1.16   4.127],42.274788,100.0,1.0,,1.0,0.4189424,2.0,1,100,-575.8766,1224569200.0,387,516.3082,0.86139154,-62.5744,-1.0,3376104.2,38700,3531.8095474243164,-62.5744,,100.0,21.119823,0.0043334677,-6181733000000000.0,4132854,True,90920904.0,1.0768049e+28,15603334.0,1.0,-60.553583005964754
86.58,-59.38834,7.7121005,,-48.95571,-83.163246,0.85785645,[-1.114  4.243],34.207535,100.0,1.0,,1.0,0.4189424,2.0,1,100,-663.72516,1590058200.0,388,624.72284,0.85785645,-59.587856,-1.0,2047624.5,38800,3539.498009443283,-59.587856,,100.0,23.77491,0.0068420186,-9.994124e+16,4141512,True,110735970.0,6.5651527e+30,12057475.0,1.0,-59.38833608016372
85.99,-58.834972,8.193347,,-40.08793,-83.2674,0.8650608,[-1.098  4.367],43.179474,100.0,1.0,,1.0,0.4189424,2.0,1,100,-726.21796,47175480000.0,389,664.0745,0.8650608,-62.283348,-1.0,224201540.0,38900,3546.7989797592163,-62.283348,,100.0,24.432428,0.037468165,-1.2574033e+19,4150111,True,21378023000.0,4.093382e+34,2127051300.0,1.0,-58.83497419789433
87.95,-59.979855,9.462518,,-38.776005,-87.31028,0.8591158,[-1.117  4.244],48.534275,100.0,1.0,,1.0,0.4189424,2.0,1,100,-915.00397,615981800.0,390,836.4914,0.8591158,-63.065285,-1.0,2712375.0,39000,3554.817271232605,-63.065285,,100.0,27.330421,0.30289117,-5.886944e+17,4158906,True,212252350.0,5.621188e+31,21120774.0,1.0,-59.97985416725278
86.06,-58.880478,8.252118,,-40.48992,-85.7515,0.86238426,[-1.085  4.365],45.26158,100.0,1.0,,1.0,0.4189424,2.0,1,100,-858.43097,656606460.0,391,790.14954,0.86238426,-62.79889,-1.0,1259676.5,39100,3562.8531568050385,-62.79889,,100.0,26.871025,0.12462726,-3.1551272e+16,4167512,True,84810340.0,2.1348005e+29,9022388.0,1.0,-58.88047601237893
88.15,-59.88522,8.302955,,-40.58747,-85.82212,0.86897206,[-1.109  4.487],45.23465,100.0,1.0,,1.0,0.4189424,2.0,1,100,-809.8609,808445600.0,392,741.662,0.86897206,-60.521244,-1.0,9739139.0,39200,3570.3908698558807,-60.521244,,100.0,25.936905,0.019715585,-1.6122535e+19,4176327,True,822716200.0,5.587586e+34,82113330.0,1.0,-59.88521651357412
88.11,-59.890594,8.183591,,-39.39064,-84.835396,0.86550355,[-1.072  4.607],45.444756,100.0,1.0,,1.0,0.4189424,2.0,1,100,-758.04895,31398930.0,393,689.2142,0.86550355,-66.91673,-1.0,68539.77,39300,3578.0922527313232,-66.91673,,100.0,24.9448,0.00016368862,-2026604100000000.0,4185138,True,3282087.5,8.6665305e+26,357341.8,1.0,-59.89059473022819
88.46,-60.20551,7.566391,,-39.69171,-75.616425,0.86174744,[-1.141  4.503],35.924713,100.0,1.0,,1.0,0.4189424,2.0,1,100,-337.7622,306446400.0,394,294.7466,0.86174744,-60.580048,-1.0,1705620.6,39400,3586.064026594162,-60.580048,,100.0,15.410916,0.082701035,-75413450000000.0,4193984,True,151820750.0,3.0730056e+24,15125724.0,1.0,-60.20550883337855
85.66,-58.58101,7.9660206,,-40.137577,-84.05573,0.8602684,[-1.204  4.395],43.918156,100.0,1.0,,1.0,0.4189424,2.0,1,100,-776.7077,121275570.0,395,712.41895,0.8602684,-55.894684,-1.0,246866.34,39500,3593.5859208106995,-55.894684,,100.0,25.474722,0.1497568,-31850647000000.0,4202550,True,7227333.5,2.4541399e+23,1115904.5,1.0,-58.58101148411632
84.95,-58.36907,7.501686,,-39.33693,-79.39659,0.8613919,[-1.266  4.286],40.05966,100.0,1.0,,1.0,0.4189424,2.0,1,100,-551.9203,5278532.0,396,498.43195,0.8613919,-55.709953,-1.0,20727.227,39600,3601.335268974304,-55.709953,,100.0,21.027521,0.10273011,-1133580300000.0,4211045,True,453748.8,4.490698e+20,71636.74,1.0,-58.36907028511167
89.42,-61.137177,8.346072,,-39.8099,-83.15158,0.86051685,[-1.193  4.387],43.341682,100.0,1.0,,1.0,0.4189424,2.0,1,100,-616.90186,2913280.8,397,554.2908,0.86051685,-60.10527,-1.0,7171.152,39700,3610.586889743805,-60.10527,,100.0,22.014402,0.29286528,-10913994000.0,4219987,True,259922.73,3.0363714e+16,33856.098,1.0,-61.13717938438058
88.52,-60.394352,8.340161,,-39.815506,-79.27725,0.8597013,[-1.099  4.47 ],39.461746,100.0,1.0,,1.0,0.4189424,2.0,1,100,-478.0249,924180200.0,398,426.12222,0.8597013,-67.64379,-1.0,3651792.0,39800,3618.694030046463,-67.64379,,100.0,18.882902,0.40960464,-5.040567e+16,4228839,True,213995420.0,9.429663e+29,22215056.0,1.0,-60.39435078576207
88.55,-60.636173,9.174183,,-39.946823,-87.05218,0.8629821,[-1.119  4.347],47.105354,100.0,1.0,,1.0,0.4189424,2.0,1,100,-855.9276,560865300.0,399,781.9712,0.8629821,-59.587654,-1.0,1996385.9,39900,3626.5775492191315,-59.587654,,100.0,26.41601,0.008040369,-5075382700000000.0,4237694,True,101975860.0,4.7086775e+27,12279469.0,1.0,-60.63616709947586
87.49,-59.784836,7.629546,,-39.98469,-80.26996,0.86711013,[-1.164  4.23 ],40.285267,100.0,1.0,,1.0,0.4189424,2.0,1,100,-531.9411,39908300000.0,400,477.85025,0.86711013,-56.799274,-1.0,417207740.0,40000,3634.3587539196014,-56.799274,,100.0,20.485123,0.034604307,-3.5477535e+19,4246443,True,37169725000.0,4.3009503e+35,3713598700.0,1.0,-59.78483473852277
87.16,-59.39227,8.487999,,-40.62603,-91.671135,0.8635199,[-0.951  4.1  ],51.045105,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1200.816,2515121400.0,401,1113.971,0.8635199,-55.042793,-1.0,2623426.0,40100,3642.495409488678,-55.042793,,100.0,32.278862,0.0024654742,-9225199000000000.0,4255159,True,182486420.0,1.1281775e+28,18456004.0,1.0,-59.39227321118116
86.69,-59.18258,7.6349173,,-39.50808,-78.10956,0.86148274,[-0.908  4.217],38.60148,100.0,1.0,,1.0,0.4189424,2.0,1,100,-466.18784,6958351.0,402,416.52258,0.86148274,-61.0067,-1.0,24774.164,40200,3650.7908520698547,-61.0067,,100.0,18.926981,0.0007542368,-70074384000.0,4263828,True,1594322.6,1.9900275e+18,169951.02,1.0,-59.18257645651698
87.35,-59.83304,8.526805,,-40.217934,-85.53704,0.856251,[-0.823  4.309],45.319107,100.0,1.0,,1.0,0.4189424,2.0,1,100,-801.85626,63352636.0,403,733.4021,0.856251,-56.629856,-1.0,254123.94,40300,3658.9833738803864,-56.629856,,100.0,25.704002,0.10275833,-2033829800000000.0,4272563,True,6401451.0,8.825642e+26,983712.3,1.0,-59.83303905755282
89.95,-61.59528,8.660895,,-49.68139,-87.98624,0.8664035,[-0.865  4.427],38.304848,100.0,1.0,,1.0,0.4189424,2.0,1,100,-820.39667,1770909400.0,404,771.49365,0.8664035,-73.94528,-1.0,27239774000.0,40400,3665.9674594402313,-73.94528,,100.0,26.390957,0.7195123,-7.2343714e+18,4281558,True,2721701700000.0,2.1879085e+34,270803700000.0,1.0,-61.59527966484428
84.85,-58.222622,7.110244,,-40.471,-75.221664,0.86073303,[-0.883  4.303],34.750664,100.0,1.0,,1.0,0.4189424,2.0,1,100,-379.77365,37519170.0,405,339.5231,0.86073303,-63.703415,-1.0,689098.9,40500,3672.780686855316,-63.703415,,100.0,16.999046,0.0191338,-230275910000000.0,4290043,True,27106392.0,3.2725555e+25,3180998.5,1.0,-58.22261808484793
84.69,-58.124863,8.522213,,-39.52629,-86.955475,0.86210984,[-0.832  4.417],47.429184,100.0,1.0,,1.0,0.4189424,2.0,1,100,-978.80994,794244400.0,406,903.83215,0.86210984,-56.54666,-1.0,1670569.1,40600,3679.5417408943176,-56.54666,,100.0,28.83061,0.016400006,-1.18487745e+17,4298512,True,74403630.0,2.4969323e+30,8535948.0,1.0,-58.12486431822181
87.78,-59.790653,7.7352505,,-40.59026,-83.2794,0.8610753,[-0.797  4.537],42.689144,100.0,1.0,,1.0,0.4189424,2.0,1,100,-672.29456,132310.92,407,611.5553,0.8610753,-77.45443,-1.0,301.6427,40700,3687.229711532593,-77.45443,,100.0,23.488745,0.07509762,-64777170.0,4307290,True,5084.7266,1132506300000.0,846.27295,1.0,-59.79065673694014
