MeanEntropy,VarianceInitializer,MeanD2-0,EpisodesSoFar,ReturnStepMax,EmpiricalD2Arithmetic,Weights,OptimizationReturnMax,InitialReturnStd,EmpiricalD2Harmonic,ESSRenyiHarmonic,OptimizationReturnMean,MinTargetPdf,Iteration,Epsilon,ESSRenyiArithmetic,InitialReturnMean,OptimizationReturnMin,MaxIW,InitialReturnMin,InitialReturnMax,EpLenMean,Bound,TimeElapsed,MinIW,Inner Iteration,MeanIW,WReturnMean,MinBehavPdf,DivergenceHarmonic,ReturnStepMaxmin,EpRewMean,StdIW,InitialBound,TimestepsSoFar,LearnableVariance,Penalization,StdWReturnMean,ReturnMeanIW,EpThisIter
0.4189424,-1.0,1.0,33800,0.85874915,1.0,[-0.242  2.883],46.499207,10.371593,1.0,100.0,31.252825,-69.27726,338,2.0,100.0,-65.131096,,47673120.0,-96.38392,-49.884712,94.45,-20143835000000.0,4341.771659851074,0.0017128078,1,584063.25,1084.3088,-69.27726,7.811135e+22,0.85874915,-65.1310958430171,4746057.0,-1156.3793,3605935,,True,,705702300.0,100
0.4189424,-1.0,1.0,33900,0.8622924,1.0,[-0.185  2.772],45.50943,10.196916,1.0,100.0,30.29696,-66.974335,339,2.0,100.0,-64.691216,,1717244.9,-94.988174,-49.478745,93.7,-2420851300000.0,4352.899937391281,0.3545225,1,26252.207,1021.8829,-66.974335,1.2296122e+21,0.8622924,-64.6912139569223,174320.12,-1090.9174,3615305,,True,,13773298.0,100
0.4189424,-1.0,1.0,34000,0.86222386,1.0,[-0.119  2.666],45.665382,10.750384,1.0,100.0,32.734337,-57.18872,340,2.0,100.0,-62.418602,,3363.0308,-95.15295,-49.487564,91.04,-941071.4,4366.124367713928,0.045679163,1,79.32803,1187.1075,-57.18872,165159970.0,0.86222386,-62.41861060872674,357.35226,-1256.617,3624409,,True,,47754.88,100
0.4189424,-1.0,1.0,34100,0.85514486,1.0,[-0.118  2.603],47.210045,10.194779,1.0,100.0,25.220932,-65.06483,341,2.0,100.0,-61.973564,,1565228.1,-87.194496,-39.98445,89.98,-3004825300000.0,4376.832759141922,0.25033185,1,19644.912,740.029,-65.06483,1.6358443e+21,0.85514486,-61.97356363385916,156020.3,-814.3194,3633407,,True,,4420866.0,100
0.4189424,-1.0,1.0,34200,0.8561757,1.0,[-0.196  2.701],43.07557,9.797246,1.0,100.0,29.963282,-58.92193,342,2.0,100.0,-63.016495,,6530034000.0,-92.979774,-49.904205,91.42,-2.4671027e+16,4388.154211521149,0.034057032,1,66828836.0,993.7843,-58.92193,1.5910744e+29,0.8561757,-63.016491875350475,649625700.0,-1055.6327,3642549,,True,,66763280000.0,100
0.4189424,-1.0,1.0,34300,0.856486,1.0,[-0.171  2.824],50.39302,9.338047,1.0,100.0,28.801872,-62.33448,343,2.0,100.0,-61.015785,,468773200.0,-89.81766,-39.424637,88.55,-8129852000000000.0,4399.38108420372,0.198155,1,7734290.0,916.74713,-62.33448,9.224126e+27,0.856486,-61.01578296259046,51802916.0,-1001.3929,3651404,,True,,9662249000.0,100
0.4189424,-1.0,1.0,34400,0.85950553,1.0,[-0.209  2.704],45.26581,9.142933,1.0,100.0,32.580032,-65.60934,344,2.0,100.0,-62.30977,,18907148.0,-94.8898,-49.623993,91.38,-5411068000000000.0,4411.984589576721,0.31850186,1,415168.9,1145.0518,-65.60934,6.276641e+27,0.85950553,-62.309769134670496,2178905.5,-1213.3489,3660542,,True,,303778940.0,100
0.4189424,-1.0,1.0,34500,0.853773,1.0,[-0.157  2.591],70.06258,12.372003,1.0,100.0,45.946514,-61.584366,345,2.0,100.0,-64.76497,,191650180.0,-110.71149,-40.64891,94.05,-1.3269666e+18,4425.13648557663,0.0048180395,1,3980947.0,2264.149,-61.584366,6.576853e+31,0.853773,-64.76496886372566,24081364.0,-2427.769,3669947,,True,,5003553000.0,100
0.4189424,-1.0,1.0,34600,0.8632008,1.0,[-0.103  2.704],37.35013,10.2744665,1.0,100.0,22.50238,-65.96943,346,2.0,100.0,-64.34512,,3996392000.0,-86.8475,-49.497375,93.8,-2.091634e+17,4437.796243429184,0.3244643,1,45830630.0,611.9218,-65.96943,2.0232313e+31,0.8632008,-64.3451226016879,400831550.0,-658.4216,3679327,,True,,1334131800.0,100
0.4189424,-1.0,1.0,34700,0.8555068,1.0,[-0.12  2.58],61.89827,11.712551,1.0,100.0,37.876377,-74.98901,347,2.0,100.0,-65.14158,,17406618000.0,-103.01796,-41.11969,95.24,-5.752166e+17,4454.2322833538055,0.11713276,1,196761820.0,1571.8037,-74.98901,2.0285749e+31,0.8555068,-65.1415825907886,1743466000.0,-1699.513,3688851,,True,,181830420000.0,100
0.4189424,-1.0,1.0,34800,0.8542621,1.0,[-0.121  2.705],37.674065,9.9653015,1.0,100.0,25.967169,-61.05372,348,2.0,100.0,-61.06125,,318840100.0,-87.02842,-49.354355,88.81,-9.818775e+16,4466.491455316544,0.039486505,1,5910856.5,773.6012,-61.05372,4.307122e+30,0.8542621,-61.061249433755876,36497956.0,-820.9109,3697732,,True,,2605108000.0,100
0.4189424,-1.0,1.0,34900,0.8561185,1.0,[-0.131  2.58 ],63.62185,11.977043,1.0,100.0,40.552635,-89.90051,349,2.0,100.0,-63.379494,,10558.501,-103.93213,-40.31028,91.91,-23763212.0,4480.244816303253,0.052477416,1,175.31514,1787.9658,-89.90051,30560766000.0,0.8561185,-63.379491356164216,1052.6046,-1922.8877,3706923,,True,,176170.5,100
0.4189424,-1.0,1.0,35000,0.85734236,1.0,[-0.022  2.642],45.121674,9.276425,1.0,100.0,23.083725,-71.86078,350,2.0,100.0,-62.729557,,653972860.0,-85.81328,-40.691605,91.27,-6061651000000000.0,4495.111688137054,0.23478945,1,18181882.0,618.91046,-71.86078,7.977794e+27,0.85734236,-62.72955276533961,99629470.0,-686.7742,3716050,,True,,4757896000.0,100
0.4189424,-1.0,1.0,35100,0.86415553,1.0,[-0.045  2.765],47.747128,9.485132,1.0,100.0,25.713354,-63.013233,351,2.0,100.0,-62.13667,,119272800.0,-87.85002,-40.102894,90.24,-5.24642e+16,4509.346673488617,0.24076475,1,1520081.5,751.1443,-63.013233,4.76628e+29,0.86415553,-62.13666813090444,11896706.0,-827.1349,3725074,,True,,303668740.0,100
0.4189424,-1.0,1.0,35200,0.8570837,1.0,[-0.056  2.64 ],40.377052,9.53201,1.0,100.0,26.996544,-59.05409,352,2.0,100.0,-63.732346,,16876350000.0,-90.72889,-50.351837,92.79,-1.439284e+16,4524.3180203437805,0.15026839,1,169395060.0,819.67267,-59.05409,7.0144743e+28,0.8570837,-63.7323444417119,1679115400.0,-874.015,3734353,,True,,32579402000.0,100
0.4189424,-1.0,1.0,35300,0.8615619,1.0,[-0.085  2.519],50.996735,10.860666,1.0,100.0,36.03864,-71.911606,353,2.0,100.0,-64.818436,,3035619.8,-100.85707,-49.860336,94.27,-787817100000.0,4538.785800218582,0.014653838,1,36265.496,1416.7375,-71.911606,8.258651e+19,0.8615619,-64.81843257814646,303769.1,-1503.4235,3743780,,True,,13313256.0,100
0.4189424,-1.0,1.0,35400,0.8629261,1.0,[-0.007  2.421],57.934776,10.503351,1.0,100.0,33.416885,-61.82057,354,2.0,100.0,-64.36919,,13279315.0,-97.78607,-39.851295,93.5,-1.07559424e+17,4553.430846214294,0.021499256,1,432825.25,1227.0087,-61.82057,9.242344e+29,0.8629261,-64.36918648198247,1694144.8,-1338.8875,3753130,,True,,310203300.0,100
0.4189424,-1.0,1.0,35500,0.85502577,1.0,[-0.012  2.546],46.327457,11.768558,1.0,100.0,32.840805,-63.47506,355,2.0,100.0,-63.287243,,173905380.0,-96.128044,-49.800587,92.37,-2.3898858e+16,4568.511494874954,1.5328544,1,2059267.4,1217.0173,-63.47506,1.1159453e+29,0.85502577,-63.28724116653204,17370828.0,-1288.5569,3762367,,True,,1263576600.0,100
0.4189424,-1.0,1.0,35600,0.86091447,1.0,[-0.037  2.668],47.92485,9.950581,1.0,100.0,24.853073,-55.207024,356,2.0,100.0,-63.057213,,74910.16,-87.910286,-39.985435,91.26,-2215000300.0,4580.7903826236725,0.08909529,1,2053.915,716.6894,-55.207024,836303400000000.0,0.86091447,-63.057211294919256,10555.802,-793.2469,3771493,,True,,976780.0,100
0.4189424,-1.0,1.0,35700,0.86206496,1.0,[-0.282  2.62 ],54.732765,10.755376,1.0,100.0,30.214638,-70.92519,357,2.0,100.0,-64.026054,,150121.03,-94.24069,-39.507927,93.47,-283723100.0,4595.38862657547,0.008680589,1,2260.067,1028.6027,-70.92519,7923668000000.0,0.86206496,-64.02605224698782,15133.897,-1128.4557,3780840,,True,,2638762.0,100
0.4189424,-1.0,1.0,35800,0.8592565,1.0,[-0.035  2.659],42.50583,11.224357,1.0,100.0,27.658592,-61.223145,358,2.0,100.0,-64.7586,,644925300.0,-92.41719,-49.91136,94.41,-1.3323411e+17,4605.644323348999,0.006530393,1,8229052.0,890.9837,-61.223145,4.8941745e+30,0.8592565,-64.75860079512,65283410.0,-951.20654,3790281,,True,,3372633600.0,100
0.4189424,-1.0,1.0,35900,0.85860354,1.0,[-0.031  2.784],61.684345,11.551507,1.0,100.0,39.09554,-72.25484,359,2.0,100.0,-63.18947,,4797.0005,-102.285,-40.60066,92.14,-250108200.0,4618.818453073502,0.041486774,1,197.43996,1661.8984,-72.25484,3879619000000.0,0.85860354,-63.189464667141436,618.73535,-1788.7261,3799495,,True,,290489.16,100
0.4189424,-1.0,1.0,36000,0.8588209,1.0,[0.071 2.713],54.17862,11.839545,1.0,100.0,40.205673,-75.22387,360,2.0,100.0,-63.699764,,904089.44,-103.90544,-49.72682,92.66,-216211870000.0,4629.441545963287,0.19435346,1,15601.803,1756.6713,-75.22387,4.882712e+18,0.8588209,-63.699766203165055,98695.305,-1854.5125,3808761,,True,,7144124.0,100
0.4189424,-1.0,1.0,36100,0.85942113,1.0,[0.163 2.798],45.494614,9.880496,1.0,100.0,32.24718,-69.19385,361,2.0,100.0,-63.420982,,619613250.0,-95.66816,-50.173546,93.1,-1.8359803e+17,4642.862927436829,0.3306417,1,11217444.0,1137.5048,-69.19385,7.081719e+30,0.85942113,-63.42097987756133,71021520.0,-1206.4938,3818071,,True,,2596211700.0,100
0.4189424,-1.0,1.0,36200,0.8635045,1.0,[0.148 2.923],48.643074,9.404957,1.0,100.0,35.345387,-59.901833,362,2.0,100.0,-63.943737,,15607.905,-99.28912,-50.64605,93.54,-39494308.0,4658.74857211113,0.078508526,1,441.37555,1337.7496,-59.901833,246332330000.0,0.8635045,-63.94373657733202,1737.0975,-1416.6178,3827425,,True,,348839.97,100
0.4189424,-1.0,1.0,36300,0.85866666,1.0,[0.05 3.  ],38.14732,9.126147,1.0,100.0,27.65473,-64.14597,363,2.0,100.0,-60.86091,,632765060.0,-88.51564,-50.36832,88.94,-1.5993097e+16,4669.54045009613,0.035440736,1,6866920.5,848.0706,-64.14597,1.08705495e+29,0.85866666,-60.860910229086876,62965144.0,-896.5758,3836319,,True,,252548140.0,100
0.4189424,-1.0,1.0,36400,0.85621107,1.0,[0.024 2.877],45.843025,10.047188,1.0,100.0,25.771612,-59.276466,364,2.0,100.0,-60.580196,,248083780.0,-86.35181,-40.50878,88.61,-5.734464e+16,4682.326443433762,0.0059369244,1,6489024.0,765.1218,-59.276466,6.700928e+29,0.85621107,-60.580196714103224,34279676.0,-835.171,3845180,,True,,3462334500.0,100
0.4189424,-1.0,1.0,36500,0.85849774,1.0,[0.017 2.753],48.67734,10.362658,1.0,100.0,33.331898,-64.38577,365,2.0,100.0,-65.26525,,19688244.0,-98.59715,-49.91981,95.06,-2.5039709e+16,4697.192817687988,0.9360433,1,670432.0,1218.4001,-64.38577,1.0050637e+29,0.85849774,-65.26525308638811,2756446.8,-1297.3805,3854686,,True,,497210560.0,100
0.4189424,-1.0,1.0,36600,0.8584423,1.0,[0.029 2.877],56.922165,10.452025,1.0,100.0,34.885628,-61.976288,366,2.0,100.0,-63.861347,,106993.21,-98.74698,-41.824814,92.94,-159544770000.0,4711.080744743347,0.0037600016,1,5637.841,1326.2517,-61.976288,2.1820035e+18,0.8584423,-63.86135313510895,16807.838,-1434.2533,3863980,,True,,4889071.5,100
0.4189424,-1.0,1.0,36700,0.8643208,1.0,[0.271 2.938],71.04529,13.070671,1.0,100.0,55.132256,-81.876625,367,2.0,100.0,-65.71531,,3305173000.0,-120.84757,-49.80228,95.64,-3199091400000000.0,4721.6335990428925,0.08159921,1,59138412.0,3210.4084,-81.876625,3.6151704e+26,0.8643208,-65.71531438902021,402758370.0,-3378.6482,3873544,,True,,95404610000.0,100
0.4189424,-1.0,1.0,36800,0.8585678,1.0,[0.232 3.057],47.423653,10.140403,1.0,100.0,24.914719,-76.64903,368,2.0,100.0,-63.006454,,11477630000.0,-87.92117,-40.49752,92.13,-6.446259e+17,4735.226821422577,0.15218012,1,116231310.0,723.5709,-76.64903,7.393973e+31,0.8585678,-63.00645396173,1141891800.0,-798.5355,3882757,,True,,2098390000.0,100
0.4189424,-1.0,1.0,36900,0.86567736,1.0,[0.271 3.175],36.67878,8.715521,1.0,100.0,24.50635,-62.331795,369,2.0,100.0,-62.394444,,230669.12,-86.900795,-50.222015,90.92,-6568375000000.0,4745.985599040985,0.048819628,1,8376.392,676.5216,-62.331795,2.145352e+22,0.86567736,-62.39444227978587,33159.547,-721.364,3891849,,True,,2145069.2,100
0.4189424,-1.0,1.0,37000,0.86504275,1.0,[0.188 3.082],52.121597,10.545838,1.0,100.0,29.029852,-62.28018,370,2.0,100.0,-63.01854,,10298636.0,-92.048386,-39.92679,91.61,-1.2490059e+18,4756.5942299366,0.08466159,1,371073.0,953.947,-62.28018,1.9023945e+32,0.86504275,-63.01853430852294,1534942.4,-1044.4983,3901010,,True,,168639100.0,100
0.4189424,-1.0,1.0,37100,0.8597997,1.0,[0.203 3.206],48.302597,9.888079,1.0,100.0,25.999401,-61.290413,371,2.0,100.0,-62.733902,,1037712260.0,-88.73331,-40.43071,92.05,-4.54706e+18,4767.2479021549225,0.03714455,1,12791788.0,773.74316,-61.290413,3.4183922e+33,0.8597997,-62.73390213802457,103517930.0,-851.51,3910215,,True,,3313075700.0,100
0.4189424,-1.0,1.0,37200,0.8591394,1.0,[0.171 3.085],41.69806,9.133984,1.0,100.0,28.649843,-67.54974,372,2.0,100.0,-63.25865,,373428.75,-91.90849,-50.210434,92.39,-912243950000.0,4780.197696447372,0.070807055,1,15156.085,904.24316,-67.54974,2.4773707e+20,0.8591394,-63.25864959955216,51745.203,-962.19745,3919454,,True,,10587602.0,100
0.4189424,-1.0,1.0,37300,0.857839,1.0,[0.095 2.986],52.018562,9.871282,1.0,100.0,30.983397,-61.646763,373,2.0,100.0,-62.079044,,316346780.0,-93.06244,-41.043877,90.89,-2.955445e+18,4793.085190534592,0.008044725,1,4707053.0,1057.4128,-61.646763,1.0736304e+33,0.857839,-62.07904572546482,32365466.0,-1147.6064,3928543,,True,,5958324000.0,100
0.4189424,-1.0,1.0,37400,0.8590236,1.0,[0.076 2.862],35.318264,8.548628,1.0,100.0,23.52785,-60.239983,374,2.0,100.0,-62.32785,,4626779600.0,-85.855705,-50.53744,91.0,-1.8550728e+16,4804.530135393143,0.051723376,1,48732252.0,626.6387,-60.239983,1.990522e+29,0.8590236,-62.32785643190145,460367000.0,-668.216,3937643,,True,,465468260.0,100
0.4189424,-1.0,1.0,37500,0.8680512,1.0,[0.096 2.986],39.14543,9.148226,1.0,100.0,27.826485,-62.515144,375,2.0,100.0,-61.231827,,1153.575,-89.05831,-49.91288,89.18,-421894.6,4818.63799571991,0.0596485,1,54.329514,858.00323,-62.515144,58249988.0,0.8680512,-61.23182773008943,144.60591,-909.08093,3946561,,True,,32052.387,100
0.4189424,-1.0,1.0,37600,0.85574687,1.0,[0.1   3.048],48.738914,9.284087,1.0,100.0,35.846874,-67.6665,376,2.0,100.0,-62.654507,,222987400.0,-98.50139,-49.762474,91.54,-6.556121e+16,4831.635547399521,0.009695429,1,3400006.8,1371.1927,-67.6665,6.855404e+29,0.85574687,-62.6545120793581,23282912.0,-1450.3718,3955715,,True,,1817175200.0,100
0.4189424,-1.0,1.0,37700,0.865947,1.0,[0.133 3.169],49.335545,9.143151,1.0,100.0,27.894077,-63.7713,377,2.0,100.0,-62.387325,,131637.03,-90.2814,-40.945858,91.12,-1172516500000.0,4846.240960597992,0.016858488,1,2915.751,861.6767,-63.7713,2.0885229e+20,0.865947,-62.38732455804944,13935.65,-942.8063,3964827,,True,,2128024.5,100
0.4189424,-1.0,1.0,37800,0.86016303,1.0,[0.048 3.26 ],45.545616,9.246754,1.0,100.0,24.060762,-64.771706,378,2.0,100.0,-61.92505,,207880400.0,-85.98581,-40.440193,90.28,-2.4257214e+18,4859.5466294288635,0.22926833,1,2561086.5,664.4227,-64.771706,1.2306601e+33,0.86016303,-61.925048179626465,20724468.0,-733.56573,3973855,,True,,1467331800.0,100
0.4189424,-1.0,1.0,37900,0.8556126,1.0,[0.052 3.135],46.25776,10.095569,1.0,100.0,24.374474,-66.89203,379,2.0,100.0,-62.219013,,1221474400.0,-86.59348,-40.335724,91.24,-3.843135e+16,4870.61691069603,0.15235671,1,14908036.0,696.03546,-66.89203,2.9031887e+29,0.8556126,-62.219008374810215,122123740.0,-767.3585,3982979,,True,,3548387000.0,100
0.4189424,-1.0,1.0,38000,0.8553072,1.0,[0.081 3.257],40.698967,8.887261,1.0,100.0,28.17898,-68.840164,380,2.0,100.0,-62.570415,,40778844.0,-90.74939,-50.050423,91.69,-1939207700000000.0,4883.776391983032,0.06973376,1,1050341.1,873.0384,-68.840164,1.2335516e+27,0.8553072,-62.570408195704225,4765230.0,-928.24976,3992148,,True,,537413570.0,100
0.4189424,-1.0,1.0,38100,0.8603397,1.0,[0.124 3.375],53.235382,8.797914,1.0,100.0,31.641369,-58.82022,381,2.0,100.0,-61.69765,,219318.17,-93.33902,-40.103638,90.82,-21539953000.0,4896.548949718475,0.07597879,1,2769.4016,1078.5796,-58.82022,5.197965e+16,0.8603397,-61.69764952734113,21824.79,-1173.0415,4001230,,True,,2407969.5,100
0.4189424,-1.0,1.0,38200,0.8692628,1.0,[0.028 3.456],36.09995,8.441269,1.0,100.0,25.508371,-56.001755,382,2.0,100.0,-60.731533,,19797448.0,-86.23991,-50.139957,88.78,-1563543400000000.0,4909.253891944885,0.06877715,1,552027.5,721.9321,-56.001755,1.2954958e+27,0.8692628,-60.7315326872468,2569194.2,-765.3704,4010108,,True,,95106300.0,100
0.4189424,-1.0,1.0,38300,0.86321247,1.0,[-0.197  3.564],44.44337,8.715621,1.0,100.0,23.742878,-62.859814,383,2.0,100.0,-61.701218,,504141860.0,-85.44409,-41.00072,90.45,-3.5159225e+16,4923.174792766571,0.5221187,1,7502679.0,639.6864,-62.859814,2.851629e+29,0.86321247,-61.701211617141965,52146748.0,-705.52313,4019153,,True,,3569468200.0,100
0.4189424,-1.0,1.0,38400,0.86558557,1.0,[-0.179  3.44 ],44.04731,8.752255,1.0,100.0,23.450783,-67.23297,384,2.0,100.0,-61.01552,,232410370.0,-84.4663,-40.41899,89.39,-1.444947e+19,4937.981374740601,0.0053067827,1,4869021.0,626.5413,-67.23297,4.991933e+34,0.86558557,-61.01551596015692,27334058.0,-691.21094,4028092,,True,,536958460.0,100
0.4189424,-1.0,1.0,38500,0.8629757,1.0,[-0.178  3.315],42.39826,8.661442,1.0,100.0,21.73733,-69.205086,385,2.0,100.0,-61.37437,,1159968100.0,-83.1117,-40.713444,89.2,-1.0904052e+16,4950.995961427689,0.08903311,1,12404192.0,547.532,-69.205086,3.3115109e+28,0.8629757,-61.37437326580286,115422010.0,-607.44916,4037012,,True,,901964700.0,100
0.4189424,-1.0,1.0,38600,0.8662854,1.0,[-0.146  3.194],33.87703,6.968902,1.0,100.0,23.246262,-57.540173,386,2.0,100.0,-60.346024,,1224.4098,-83.592285,-49.715256,88.63,-287468.03,4963.415155649185,0.10301973,1,53.20305,588.95416,-57.540173,50503496.0,0.8662854,-60.346024263501164,163.99115,-627.20844,4045875,,True,,15605.033,100
0.4189424,-1.0,1.0,38700,0.8667221,1.0,[-0.139  3.256],47.247257,9.882785,1.0,100.0,25.213415,-73.4294,387,2.0,100.0,-61.878735,,2577411800.0,-87.09215,-39.84489,90.59,-1.688658e+19,4974.200946569443,0.01719532,1,38783176.0,733.3856,-73.4294,5.150146e+34,0.8667221,-61.87873370051384,281427070.0,-807.7924,4054934,,True,,10916575000.0,100
0.4189424,-1.0,1.0,38800,0.86331534,1.0,[-0.125  3.132],30.345173,8.208587,1.0,100.0,18.237808,-58.515816,388,2.0,100.0,-61.95128,,160886500.0,-80.18909,-49.843914,90.87,-6.0283547e+16,4987.744577407837,0.009178537,1,3145688.8,399.99847,-58.515816,3.8572843e+30,0.86331534,-61.95128006979823,17637694.0,-430.69135,4064021,,True,,216567650.0,100
0.4189424,-1.0,1.0,38900,0.85853195,1.0,[-0.148  3.009],37.7241,8.321914,1.0,100.0,24.590044,-69.041275,389,2.0,100.0,-62.980892,,10231285.0,-87.57094,-49.84684,92.37,-2.746656e+16,5000.328794717789,0.1792737,1,346515.3,673.9243,-69.041275,3.3525523e+29,0.85853195,-62.980897543728354,1479703.5,-721.3593,4073258,,True,,117648760.0,100
0.4189424,-1.0,1.0,39000,0.862749,1.0,[-0.201  3.123],45.507286,9.249702,1.0,100.0,23.754324,-62.15941,390,2.0,100.0,-62.35251,,98855730.0,-86.106834,-40.59955,91.22,-282575600000000.0,5010.850341320038,0.0409903,1,1597873.6,649.8249,-62.15941,1.6756658e+25,0.862749,-62.35251013576985,10609477.0,-718.8527,4082380,,True,,208968580.0,100
0.4189424,-1.0,1.0,39100,0.8548622,1.0,[-0.149  3.237],63.692963,9.947185,1.0,100.0,42.100998,-58.24508,391,2.0,100.0,-61.452343,,283661660000.0,-103.55334,-39.860374,89.92,-9.4705455e+16,5023.286902427673,0.019059496,1,2836852000.0,1871.44,-58.24508,4.904613e+29,0.8548622,-61.45234422713518,28223947000.0,-2006.6621,4091372,,True,,2386536400000.0,100
0.4189424,-1.0,1.0,39200,0.85989857,1.0,[-0.181  3.116],50.371387,10.937239,1.0,100.0,27.964834,-68.71202,392,2.0,100.0,-62.95963,,269432130.0,-90.92446,-40.553074,91.62,-4.8404092e+17,5036.918694972992,0.19485752,1,4163794.0,901.655,-68.71202,3.2754503e+31,0.85989857,-62.95962798908353,27883800.0,-986.22766,4100534,,True,,1420986000.0,100
0.4189424,-1.0,1.0,39300,0.86368793,1.0,[-0.176  3.241],56.527786,9.245863,1.0,100.0,36.90383,-75.37836,393,2.0,100.0,-60.321854,,15685463.0,-97.225685,-40.6979,87.52,-4.421396e+19,5047.704611778259,0.31620052,1,480475.3,1447.3789,-75.37836,1.723112e+35,0.86368793,-60.321852248311046,2164557.2,-1553.8866,4109286,,True,,453442100.0,100
0.4189424,-1.0,1.0,39400,0.86216694,1.0,[-0.173  3.116],36.162006,9.121598,1.0,100.0,23.483591,-60.863773,394,2.0,100.0,-62.087105,,2335222500.0,-85.570694,-49.408688,90.34,-1.932925e+16,5058.279555082321,1.1692077,1,38967230.0,634.68256,-60.863773,1.9663564e+29,0.86216694,-62.08710397228599,268181780.0,-678.27045,4118320,,True,,5259934700.0,100
0.4189424,-1.0,1.0,39500,0.85705066,1.0,[-0.194  3.239],50.148766,9.227896,1.0,100.0,29.175621,-60.536278,395,2.0,100.0,-60.648983,,1382486700.0,-89.8246,-39.675835,88.73,-1.8631955e+17,5072.224908828735,0.037741583,1,28457324.0,936.37067,-60.536278,4.9399018e+30,0.85705066,-60.64898240596056,156906540.0,-1020.1969,4127193,,True,,13639138000.0,100
0.4189424,-1.0,1.0,39600,0.859174,1.0,[-0.206  3.363],40.15545,8.405752,1.0,100.0,29.258038,-57.913414,396,2.0,100.0,-60.430817,,198701680.0,-89.68885,-49.5334,88.22,-2660099000000000.0,5087.846310377121,0.21265091,1,2477639.0,926.68945,-57.913414,2.4493959e+27,0.859174,-60.43081399977207,19808212.0,-980.435,4136015,,True,,3278857000.0,100
0.4189424,-1.0,1.0,39700,0.8594422,1.0,[-0.163  3.48 ],39.121002,8.901897,1.0,100.0,28.605433,-59.75245,397,2.0,100.0,-60.217846,,307776300.0,-88.82328,-49.70228,87.47,-2.2866713e+16,5101.134251117706,0.009941871,1,3246939.0,897.5144,-59.75245,2.0091393e+29,0.8594422,-60.21784963712096,30616298.0,-948.52686,4144762,,True,,1087995300.0,100
0.4189424,-1.0,1.0,39800,0.870064,1.0,[-0.213  3.366],38.20271,9.88474,1.0,100.0,26.504807,-56.289227,398,2.0,100.0,-61.76006,,694664900.0,-88.26486,-50.062153,90.47,-6.3598166e+16,5112.79882311821,0.14166254,1,9618938.0,800.2128,-56.289227,1.7090509e+30,0.870064,-61.76005520045757,71375840.0,-848.8585,4153809,,True,,1384338700.0,100
0.4189424,-1.0,1.0,39900,0.8682018,1.0,[-0.21   3.241],49.052914,9.749277,1.0,100.0,27.57423,-64.03351,399,2.0,100.0,-61.505196,,10017637.0,-89.07943,-40.026516,90.2,-1.3632043e+18,5124.955733060837,0.3604504,1,391459.03,855.3866,-64.03351,2.8887182e+32,0.8682018,-61.505196997523306,1517396.1,-935.5878,4162829,,True,,196634670.0,100
0.4189424,-1.0,1.0,40000,0.86683095,1.0,[-0.229  3.365],54.8062,8.416336,1.0,100.0,34.77775,-62.06235,400,2.0,100.0,-60.922604,,2631858700.0,-95.700356,-40.894157,88.48,-3.0679886e+17,5136.790731906891,0.004705999,1,33451416.0,1280.3265,-62.06235,9.389256e+30,0.86683095,-60.9226058973372,265522780.0,-1380.4456,4171677,,True,,20605258000.0,100
0.4189424,-1.0,1.0,40100,0.865852,1.0,[-0.263  3.244],41.83461,8.995546,1.0,100.0,29.641857,-59.682106,401,2.0,100.0,-62.41795,,15081685.0,-92.05981,-50.225197,91.17,-6.4220885e+16,5151.353828430176,0.025663408,1,239212.58,959.5596,-59.682106,1.2118591e+30,0.865852,-62.4179490827024,1534212.4,-1017.89465,4180794,,True,,108476936.0,100
0.4189424,-1.0,1.0,40200,0.8603828,1.0,[-0.492  3.347],50.35495,9.1365595,1.0,100.0,29.253716,-69.22532,402,2.0,100.0,-60.969025,,16326574000.0,-90.22274,-39.86779,89.41,-2.9092839e+18,5163.99235534668,0.09785688,1,180773460.0,939.2567,-69.22532,1.18480255e+33,0.8603828,-60.96902222380042,1626193300.0,-1023.774,4189735,,True,,60658480000.0,100
0.4189424,-1.0,1.0,40300,0.860515,1.0,[-0.48   3.471],42.558956,9.654296,1.0,100.0,29.814245,-60.817505,403,2.0,100.0,-62.807213,,25360.238,-92.62145,-50.062496,91.35,-7353402.0,5179.094356298447,0.023416946,1,490.19528,982.09454,-60.817505,13718633000.0,0.860515,-62.80720802262425,2714.742,-1042.4667,4198870,,True,,281827.7,100
0.4189424,-1.0,1.0,40400,0.86548436,1.0,[-0.378  3.399],46.205925,9.784259,1.0,100.0,25.573458,-63.17522,404,2.0,100.0,-60.432045,,1205320400.0,-86.0055,-39.799576,88.43,-2.150035e+18,5188.894612312317,0.035413843,1,20522622.0,749.7334,-63.17522,9.127311e+32,0.86548436,-60.432044499516486,138256720.0,-820.8961,4207713,,True,,3677948000.0,100
0.4189424,-1.0,1.0,40500,0.86566293,1.0,[-0.36   3.523],42.771137,8.826553,1.0,100.0,22.528755,-58.547493,405,2.0,100.0,-60.824783,,1054498.8,-83.35354,-40.5824,88.92,-17525648000000.0,5200.927613019943,0.3807318,1,24318.53,585.45276,-58.547493,8.2601295e+22,0.86566293,-60.824784848093984,122904.19,-646.42786,4216605,,True,,10916616.0,100
