TimestepsSoFar,ESSRenyiHarmonic,InitialReturnMin,OptimizationReturnMax,MaxIW,ReturnStepMaxmin,Bound,EmpiricalD2Arithmetic,TimeElapsed,EpRewMean,StdIW,Inner Iteration,OptimizationReturnMin,EpLenMean,Epsilon,EmpiricalD2Harmonic,OptimizationReturnMean,MeanIW,InitialBound,MeanEntropy,InitialReturnStd,VarianceInitializer,MeanD2-0,ReturnMeanIW,MinTargetPdf,InitialReturnMax,MinIW,StdWReturnMean,LearnableVariance,EpThisIter,MinBehavPdf,Iteration,Penalization,InitialReturnMean,ReturnStepMax,EpisodesSoFar,WReturnMean,DivergenceHarmonic,ESSRenyiArithmetic
2246699,0.00010569065,,4999.1353,38.721794,10.0,-inf,473078.75,650.8754229545593,3009.9719112910625,5.81875,4,,301.98,1.0,473078.75,3009.972,1.5708308,-inf,0.4189424,1540.669,-1.0,473078.75,13182282.0,-229.9266,4999.1353,3.908425e-11,,,50,-220.6211,28,True,3009.972,10.0,13700,13182282.0,inf,0.00010569065
2261518,4.4071516e-05,9.979667,4989.163,4.089226,10.0,-inf,1134519.6,654.235414981842,2954.7700910491085,0.61529654,5,,296.38,1.0,1134519.6,2944.7905,0.18919763,-inf,0.4189424,1436.5477,-1.0,1134519.6,702881.2,-228.878,4999.1426,3.057664e-11,,,50,-224.90578,28,True,2954.77,10.0,13750,702881.2,inf,4.4071516e-05
2275265,0.0037393149,249.8051,4749.4263,105.37084,10.0,-1.3163949e+21,13371.434,657.6024346351624,2741.252612582773,14.9917,6,,274.94,1.0,13371.434,2491.4478,2.741587,-1.3163949e+21,0.4189424,1699.6201,-1.0,13371.434,15643151.0,-241.0479,4999.2314,1.08601546e-08,,,50,-236.45569,28,True,2741.2524,10.0,13800,15643151.0,4.161506e+29,0.0037393149
2288966,0.00020130457,29.946035,4969.0166,127.41413,10.0,-inf,248379.84,661.0158667564392,2730.797104111816,17.81081,7,,274.02,1.0,248379.84,2700.8508,2.9038513,-inf,0.4189424,1501.7922,-1.0,248379.84,12230201.0,-235.58081,4998.9624,3.8037893e-09,,,50,-232.39073,28,True,2730.7969,10.0,13850,12230201.0,inf,0.00020130457
2303285,0.00021588209,,4999.2314,19.189749,10.0,-inf,231607.92,664.320398569107,2854.5021868195777,3.340306,8,,286.38,1.0,231607.92,2854.5022,0.76183546,-inf,0.4189424,1613.1948,-1.0,231607.92,7430983.0,-220.94835,4999.2314,9.493905e-12,,,50,-219.67581,28,True,2854.5022,10.0,13900,7430983.0,inf,0.00021588209
2316243,1.27458225e-05,309.72375,4689.266,2511.5974,10.0,-inf,3922854.0,667.5222470760345,2581.9639711933733,351.52475,9,,259.16,1.0,3922854.0,2272.2402,51.60877,-inf,0.4189424,1387.9224,-1.0,3922854.0,281733150.0,-213.47772,4998.9897,7.319622e-15,,,50,-201.1203,28,True,2581.9639,10.0,13950,281733150.0,inf,1.27458225e-05
2330474,0.00011305462,259.74982,4739.3438,80.05312,10.0,-inf,442264.1,670.6142120361328,2836.3438503792604,11.549931,10,,284.62,1.0,442264.1,2576.594,2.3206213,-inf,0.4189424,1500.4772,-1.0,442264.1,19107022.0,-229.85068,4999.0938,3.0449067e-11,,,50,-228.62599,28,True,2836.3438,10.0,14000,19107022.0,inf,0.00011305462
2345372,50.0,259.80646,4739.4893,1635.7747,10.0,-22998700000000.0,1.0,673.9939181804657,2970.8788828667257,326.1177,1,,297.96,1.0,1.0,2711.0725,130.85329,-13307880.0,0.4189424,1562.3895,-1.0,1.0,1750294000.0,-243.42126,4999.296,0.09250495,,,50,-243.42126,29,True,2970.8792,10.0,14050,11267182.0,126997840000000.0,50.0
2359619,0.013046376,39.934685,4959.42,736.6268,10.0,-2.3798927e+20,3832.4814,677.1654069423676,2840.8374007091297,102.94412,2,,284.94,1.0,3832.4817,2800.903,17.214874,-2.3798927e+20,0.4189424,1735.282,-1.0,3832.4814,252545660.0,-244.58199,4999.3545,0.0014968924,,,50,-241.3298,29,True,2840.8372,10.0,14100,252545660.0,1.3600356e+28,0.013046377
2374040,3.4896317e-07,219.8247,4779.476,17.503954,10.0,-inf,143281600.0,680.3599624633789,2875.5949892428694,2.6681342,3,,288.42,1.0,143281600.0,2655.7703,0.98618364,-inf,0.4189424,1681.0901,-1.0,143281600.0,10740578.0,-237.21848,4999.301,9.780209e-08,,,50,-233.93639,29,True,2875.595,10.0,14150,10740578.0,inf,3.4896317e-07
2386715,0.110578135,,4999.308,27.847948,10.0,-3.225407e+17,452.16895,683.4707794189453,2526.107332125001,3.9499943,4,,253.5,1.0,452.16895,2526.1072,1.127859,-3.225407e+17,0.4189424,1728.157,-1.0,452.16895,4158245.0,-239.97636,4999.308,0.00015100196,,,50,-236.40193,29,True,2526.1072,10.0,14200,4158245.0,2.4981627e+22,0.110578135
2400989,0.0015789048,279.78522,4719.4023,142.30783,10.0,-1.2269187e+23,31667.52,686.5596635341644,2846.2419238278026,19.882875,5,,285.48,1.0,31667.52,2566.4568,3.2627053,-1.2269187e+23,0.4189424,1737.256,-1.0,31667.52,22706998.0,-239.79694,4999.1875,2.1545118e-05,,,50,-238.35286,29,True,2846.242,10.0,14250,22706998.0,3.6151405e+33,0.0015789048
2416065,0.0065958793,319.7343,4679.477,50.10667,10.0,-8.6934335e+21,7580.49,689.9124479293823,3007.5902471181817,7.473807,6,,301.52,1.0,7580.49,2687.8557,1.965314,-8.6934335e+21,0.4189424,1770.995,-1.0,7580.49,28385446.0,-251.05875,4999.2114,3.968831e-07,,,50,-251.28853,29,True,3007.59,10.0,14300,28385446.0,1.8149636e+31,0.0065958793
2429910,0.1642032,,4999.28,61.803646,10.0,-8.41999e+17,304.50076,692.65669298172,2760.867707023453,8.770437,7,,276.9,1.0,304.50076,2760.868,1.9778018,-8.41999e+17,0.4189424,1690.0005,-1.0,304.50076,11923153.0,-230.03282,4999.28,7.748782e-06,,,50,-227.94867,29,True,2760.868,10.0,14350,11923153.0,1.7024902e+23,0.1642032
2445616,0.00094774377,,4999.1836,68.374916,10.0,-8.194604e+23,52756.875,695.8816730976105,3133.1233216021847,9.557265,8,,314.12,1.0,52756.875,3133.123,1.8696017,-8.194604e+23,0.4189424,1746.2374,-1.0,52756.875,5278821.5,-236.60938,4999.1836,1.1468784e-06,,,50,-235.9562,29,True,3133.123,10.0,14400,5278821.5,1.61269e+35,0.00094774377
2459697,0.04690087,259.77313,4739.4624,7.4341803,10.0,-3.3976853e+19,1066.0784,698.9723756313324,2807.6707564248195,1.7457817,9,,281.62,1.0,1066.0784,2547.8977,0.92487264,-3.3976853e+19,0.4189424,1678.5146,-1.0,1066.0784,5398100.0,-241.98874,4999.2354,1.1802946e-07,,,50,-240.31754,29,True,2807.6707,10.0,14450,5398100.0,2.7723193e+26,0.04690087
2475796,0.013360666,,4999.285,6.031876,10.0,-1.817509e+21,3742.3284,702.5962572097778,3212.2148166108846,0.97135574,10,,321.98,1.0,3742.3284,3212.2146,0.40230885,-1.817509e+21,0.4189424,1739.687,-1.0,3742.3284,2680650.2,-234.81976,4999.285,0.00038222282,,,50,-232.04227,29,True,3212.2146,10.0,14500,2680650.2,7.932549e+29,0.013360666
2491361,50.0,19.964138,4979.3623,140.54477,10.0,-5118065400000.0,1.0,706.1513483524323,3105.8463782208228,21.790224,1,,311.3,1.0,1.0,3085.8818,10.13206,-14655874.0,0.4189424,1723.0406,-1.0,1.0,170528220.0,-240.38391,4999.3267,0.27195352,,,50,-240.38391,30,True,3105.8467,10.0,14550,12615151.0,6289671000000.0,50.0
2506391,0.057789866,309.82877,4689.355,143.52467,10.0,-3.440486e+17,865.2037,709.9441802501678,2997.229744683426,20.345785,2,,300.6,1.0,865.2036,2687.401,4.891495,-3.440486e+17,0.4189424,1497.9198,-1.0,865.2037,26532762.0,-252.78378,4999.1836,6.078491e-07,,,50,-253.92653,30,True,2997.2297,10.0,14600,26532762.0,2.8427225e+22,0.057789862
2521406,0.010634601,19.963558,4979.3076,225.4414,10.0,-4.3969998e+19,4701.634,713.4993424415588,2993.7225560988763,33.83001,3,,300.3,1.0,4701.634,2973.759,7.339929,-4.3969998e+19,0.4189424,1453.8899,-1.0,4701.634,88343020.0,-266.86655,4999.271,1.01227435e-07,,,50,-258.8136,30,True,2993.723,10.0,14650,88343020.0,4.642773e+26,0.010634601
2537681,0.005625299,,4999.05,19.213188,10.0,-1.4508502e+22,8888.416,717.4606781005859,3246.262291347219,3.8508828,4,,325.5,1.0,8888.416,3246.2625,1.312198,-1.4508502e+22,0.4189424,1471.0636,-1.0,8888.416,9730683.0,-260.4687,4999.05,5.909611e-09,,,50,-259.89798,30,True,3246.2625,10.0,14700,9730683.0,5.055761e+31,0.005625299
2555016,0.0069027855,9.981844,4989.339,33.386387,10.0,-4.9673406e+20,7243.4526,721.3354959487915,3459.4162137872177,7.915022,5,,346.7,1.0,7243.4526,3449.4343,3.257386,-4.9673406e+20,0.4189424,1568.6215,-1.0,7243.4526,48327948.0,-262.4608,4999.321,5.2716473e-06,,,50,-260.30594,30,True,3459.4163,10.0,14750,48327948.0,5.9250923e+28,0.0069027855
2571288,0.0013075974,259.78845,4739.645,22.255064,10.0,-3.01917e+23,38238.07,724.8206436634064,3245.418618040611,5.3000045,6,,325.44,1.0,38238.07,2985.6304,2.649681,-3.01917e+23,0.4189424,1497.978,-1.0,38238.07,34127616.0,-226.61917,4999.4336,2.4455073e-08,,,50,-223.99881,30,True,3245.4187,10.0,14800,34127616.0,2.1886842e+34,0.0013075974
2586616,0.0015558881,,4999.3394,6756.3447,10.0,-9.21438e+23,32135.988,728.1438419818878,3057.1241821444487,947.04364,7,,306.56,1.0,32135.988,3057.1248,150.70674,-9.21438e+23,0.4189424,1711.0237,-1.0,32135.988,3164351200.0,-230.70694,4999.3394,8.318868e-08,,,50,-231.1921,30,True,3057.1248,10.0,14850,3164351200.0,2.0387926e+35,0.0015558881
2600735,0.028253248,319.7337,4679.635,43.68914,10.0,-4.6886557e+18,1769.7081,731.092565536499,2814.2098016774003,8.572616,8,,282.38,1.0,1769.708,2494.476,3.0608888,-4.6886557e+18,0.4189424,1332.0703,-1.0,1769.7081,33874104.0,-228.98059,4999.3687,1.07041544e-07,,,50,-229.16978,30,True,2814.2097,10.0,14900,33874104.0,5.278704e+24,0.028253246
2618217,0.00082193175,269.75082,4729.4175,38.99216,10.0,-inf,60832.305,734.8254780769348,3487.787290751179,5.953543,9,,349.64,1.0,60832.3,3218.0361,1.5524112,-inf,0.4189424,1371.3768,-1.0,60832.305,22822694.0,-240.23065,4999.1685,1.7460403e-07,,,50,-238.75299,30,True,3487.7869,10.0,14950,22822694.0,inf,0.0008219317
2633188,0.010410112,39.933174,4959.207,12.595127,10.0,-3.497645e+20,4803.022,738.2570085525513,2985.45321149061,2.0776033,10,,299.42,1.0,4803.022,2945.52,0.8353489,-3.497645e+20,0.4189424,1486.4779,-1.0,4803.022,6037221.5,-246.50447,4999.14,7.2183e-08,,,50,-247.45335,30,True,2985.4531,10.0,15000,6037221.5,2.9380654e+28,0.010410112
2648644,50.0,,4999.358,24442.164,10.0,-2.0520553e+16,1.0,741.943708896637,3082.781911476847,4741.5806,1,,309.12,1.0,1.0,3082.7822,1757.1367,-13921275.0,0.4189424,1541.7462,-1.0,1.0,15920596000.0,-236.29008,4999.358,0.2462638,,,50,-236.29008,31,True,3082.7822,10.0,15050,11880525.0,1.0111413e+20,50.0
2662010,1.143996e-06,9.979389,4989.1846,358.67468,10.0,-inf,43706450.0,745.069079875946,2664.292822949588,50.16921,2,,267.32,1.0,43706450.0,2654.3135,7.513947,-inf,0.4189424,1792.5483,-1.0,43706450.0,181869630.0,-234.09215,4999.164,9.462736e-05,,,50,-232.6551,31,True,2664.2927,10.0,15100,181869630.0,inf,1.143996e-06
2673713,0.036530886,269.78326,4729.6016,5.3916154,9.999999,-8.610274e+19,1368.7048,747.8527231216431,2331.1816563243565,1.2111006,3,,234.06,1.0,1368.7048,2061.3982,0.55201113,-8.610274e+19,0.4189424,1525.2024,-1.0,1368.7048,4465283.5,-230.4076,4999.385,0.00038117444,,,50,-229.72195,31,True,2331.1816,9.999999,15150,4465283.5,1.7801597e+27,0.036530886
2687179,3.178813e-05,,4999.3564,1460077.8,10.0,-inf,1572914.1,750.8671114444733,2685.9084481475456,204410.78,4,,269.32,1.0,1572914.1,2685.9084,29202.29,-inf,0.4189424,1907.1472,-1.0,1572914.1,76609580000.0,-234.25005,4999.3564,0.00061260106,,,50,-235.7937,31,True,2685.9084,10.0,15200,76609580000.0,inf,3.178813e-05
2702322,1.7583919e-06,49.91413,4949.219,11277.862,10.0,-inf,28435072.0,754.3590309619904,3020.7870598382087,1578.7992,5,,302.86,1.0,28435072.0,2970.873,226.27911,-inf,0.4189424,1790.6852,-1.0,28435072.0,2523506700.0,-242.85008,4999.1333,3.5666362e-05,,,50,-241.45242,31,True,3020.787,10.0,15250,2523506700.0,inf,1.7583919e-06
2714610,0.046411663,19.965912,4979.4463,26.902962,10.0,-2.488639e+19,1077.3154,757.7011394500732,2448.889361299627,3.856527,6,,245.76,1.0,1077.3154,2428.9236,0.9941249,-2.488639e+19,0.4189424,1781.5092,-1.0,1077.3154,5801717.5,-236.90884,4999.412,2.5760959e-05,,,50,-235.38525,31,True,2448.8894,10.0,15300,5801717.5,1.4870969e+26,0.046411663
2729710,0.016823934,309.80945,4689.552,14.974209,10.0,-6.749232e+20,2971.9565,761.2130665779114,3012.0013180569517,2.510767,7,,302.0,1.0,2971.9565,2702.192,0.92816347,-6.749232e+20,0.4189424,1669.0304,-1.0,2971.9565,14791031.0,-236.20923,4999.3613,0.0014525214,,,50,-235.2964,31,True,3012.0012,10.0,15350,14791031.0,1.09381e+29,0.016823934
2744647,0.00077438133,279.83997,4719.3516,27.988316,10.0,-inf,64567.67,764.9084544181824,2979.775393775963,3.9060307,8,,298.74,1.0,64567.67,2699.9355,0.8063264,-inf,0.4189424,1773.2701,-1.0,64567.67,4987771.5,-222.55923,4999.1914,0.0012117027,,,50,-222.63316,31,True,2979.7756,10.0,15400,4987771.5,inf,0.00077438133
2758202,1.8876501,29.946598,4968.9653,2.1038132,10.0,-18699694000000.0,26.487959,768.0303816795349,2702.6281143061624,0.38095576,9,,271.1,1.0,26.487959,2672.6816,0.2673032,-18177350000000.0,0.4189424,1708.8676,-1.0,26.487959,1239794.5,-224.62862,4998.912,0.0016200587,,,50,-222.90692,31,True,2702.6282,10.0,15450,1167189.6,83995920000000.0,1.8876501
2771823,0.10367426,19.960106,4979.145,1284.7183,10.0,-2.6172052e+18,482.27982,771.0622589588165,2715.6888611075833,179.76167,10,,272.42,1.0,482.2798,2695.729,27.019909,-2.6172052e+18,0.4189424,1685.7094,-1.0,482.27982,340261540.0,-230.73169,4999.105,0.0056174095,,,50,-230.32578,31,True,2715.6887,10.0,15500,340261540.0,1.6451208e+24,0.103674255
2786682,50.0,,4999.278,23.395107,10.0,-217161150000.0,1.0,774.6410610675812,2963.5915099879862,4.221165,1,,297.18,1.0,1.0,2963.5916,4.1595025,-14153248.0,0.4189424,1824.7441,-1.0,1.0,60935310.0,-252.29962,4999.278,0.29523882,,,50,-252.29962,32,True,2963.5916,10.0,15550,12112565.0,11318340000.0,50.0
2802468,6.4489015e-08,,4999.3477,15.909832,10.0,-inf,775325900.0,778.1547722816467,3148.1073368169177,2.7323802,2,,315.72,1.0,775325800.0,3148.108,1.196081,-inf,0.4189424,1411.1226,-1.0,775325900.0,17036748.0,-240.7143,4999.3477,1.9779622e-09,,,50,-231.3015,32,True,3148.108,10.0,15600,17036748.0,inf,6.448901e-08
2816658,3.5012606e-06,279.72104,4719.8374,575.2633,10.0,-inf,14280571.0,781.4297845363617,2828.3975865486195,80.603035,3,,283.8,1.0,14280571.0,2548.6765,15.607113,-inf,0.4189424,1338.793,-1.0,14280571.0,310577120.0,-238.22597,4999.5586,9.065478e-11,,,50,-238.86855,32,True,2828.3975,10.0,15650,310577120.0,inf,3.5012606e-06
2832625,8.926615e-06,,4999.188,30.791729,10.0,-inf,5601227.5,784.9055910110474,3184.918742587638,5.560457,4,,319.34,1.0,5601227.5,3184.9187,2.0010118,-inf,0.4189424,1584.0032,-1.0,5601227.5,25781436.0,-244.96649,4999.188,1.922327e-10,,,50,-240.63097,32,True,3184.9187,10.0,15700,25781436.0,inf,8.926615e-06
2849230,1.6583277e-05,869.42126,4130.1294,64.37162,10.0,-inf,3015085.8,788.6186246871948,3311.594276826663,10.178247,5,,332.1,1.0,3015085.8,2442.1729,4.1145782,-inf,0.4189424,1280.261,-1.0,3015085.8,37306670.0,-226.4446,4999.551,8.39034e-11,,,50,-223.55367,32,True,3311.5945,10.0,15750,37306670.0,inf,1.6583277e-05
2864955,3.952515e-05,339.81808,4659.389,22.957312,10.0,-inf,1265017.2,792.0504519939423,3135.7427922985576,4.5655985,6,,314.5,1.0,1265017.2,2795.9248,2.6043756,-inf,0.4189424,1393.0737,-1.0,1265017.2,24865526.0,-230.71349,4999.207,4.051007e-12,,,50,-230.60022,32,True,3135.743,10.0,15800,24865526.0,inf,3.952515e-05
2881851,0.00013435534,9.981565,4989.525,17.703259,10.0,-inf,372147.44,796.0707709789276,3371.5058778919247,4.151492,7,,337.92,1.0,372147.44,3361.5244,2.700078,-inf,0.4189424,1705.969,-1.0,372147.44,33612544.0,-253.03339,4999.5063,2.2919994e-10,,,50,-251.25015,32,True,3371.5059,10.0,15850,33612544.0,inf,0.00013435534
2898933,1.6437563e-07,269.78503,4729.544,9.4039955,10.0,-inf,304181340.0,800.0180888175964,3408.1284819826037,2.1307545,8,,341.64,1.0,304181340.0,3138.3435,0.9124418,-inf,0.4189424,1327.0189,-1.0,304181340.0,6112809.0,-232.57962,4999.329,2.3686916e-10,,,50,-228.73904,32,True,3408.1282,10.0,15900,6112809.0,inf,1.6437563e-07
2915225,0.000103576676,279.84103,4719.5635,15.195752,10.0,-inf,482734.16,803.8210051059723,3250.354142123076,4.281515,9,,325.84,1.0,482734.16,2970.5132,2.1722906,-inf,0.4189424,1458.8328,-1.0,482734.16,11951386.0,-231.56662,4999.4043,1.469413e-11,,,50,-232.74146,32,True,3250.3545,10.0,15950,11951386.0,inf,0.000103576676
2932013,5.078882e-05,319.71478,4679.648,447.0322,10.0,-inf,984468.56,807.7360653877258,3349.0164357293397,62.44184,10,,335.76,1.0,984468.6,3029.3015,10.947788,-inf,0.4189424,1419.3956,-1.0,984468.56,240045250.0,-240.32248,4999.363,3.8002178e-11,,,50,-241.24997,32,True,3349.0166,10.0,16000,240045250.0,inf,5.078882e-05
2947481,50.0,19.966526,4979.308,1525.082,10.0,-1400527700000.0,1.0,811.2061061859131,3084.7074885941397,240.44861,1,,309.36,1.0,1.0,3064.741,90.729805,-13596660.0,0.4189424,1428.4812,-1.0,1.0,756147700.0,-224.47548,4999.2744,0.115892716,,,50,-224.47548,33,True,3084.7075,10.0,16050,11555979.0,470519480000.0,50.0
2961355,0.0015220243,19.967247,4979.4897,43.4021,10.0,-1.241546e+24,32850.99,814.6495983600616,2767.5135528951564,6.0482874,2,,277.48,1.0,32850.99,2747.5461,1.1881562,-1.241546e+24,0.4189424,1974.0132,-1.0,32850.99,4428104.0,-249.63132,4999.457,2.4770294e-05,,,50,-245.306,33,True,2767.5137,10.0,16100,4428104.0,3.701055e+35,0.0015220243
2978211,0.0022291874,,4999.3706,103.70082,10.0,-6.147256e+22,22429.697,818.3693807125092,3364.2054051479276,15.096032,3,,337.12,1.0,22429.697,3364.2053,3.093204,-6.147256e+22,0.4189424,1631.035,-1.0,22429.697,38817316.0,-236.78638,4999.3706,5.353555e-08,,,50,-234.15431,33,True,3364.2053,10.0,16150,38817316.0,9.0738715e+32,0.0022291874
2995501,0.096380405,299.81406,4699.586,53.255318,10.0,-4.904508e+17,518.77765,822.1996967792511,3450.8559074365858,7.4531865,4,,345.8,1.0,518.77765,3151.042,1.5170459,-4.904508e+17,0.4189424,1595.3623,-1.0,518.77765,20919480.0,-257.6195,4999.4,9.491752e-08,,,50,-253.92862,33,True,3450.856,10.0,16200,20919480.0,5.77578e+22,0.096380405
3012996,0.0027129964,289.7537,4709.5957,707.219,10.0,-2.1329884e+23,18429.807,826.4522285461426,3492.3801979661866,98.91862,5,,349.9,1.0,18429.807,3202.6262,14.919023,-2.1329884e+23,0.4189424,1739.3851,-1.0,18429.807,361112420.0,-242.39014,4999.3496,9.590687e-06,,,50,-239.49716,33,True,3492.3804,10.0,16250,361112420.0,1.0924818e+34,0.0027129964
3028408,0.0010931427,9.979533,4989.249,170.84335,10.0,-3.341616e+24,45739.684,830.1882860660553,3074.4527947132783,24.663609,6,,308.24,1.0,45739.684,3064.4734,4.8701134,-3.341616e+24,0.4189424,1687.5101,-1.0,45739.684,54474444.0,-257.264,4999.2285,7.458806e-08,,,50,-256.29407,33,True,3074.453,10.0,16300,54474444.0,2.68159e+36,0.0010931427
3046352,0.02143357,69.87373,4929.4688,9.605142,10.0,-5.3480624e+19,2332.7893,834.068826675415,3581.8602210043337,2.2840538,7,,358.88,1.0,2332.7893,3511.9866,0.95555353,-5.3480624e+19,0.4189424,1529.1605,-1.0,2332.7893,10836836.0,-256.73294,4999.3423,2.1580136e-07,,,50,-254.81369,33,True,3581.8604,10.0,16350,10836836.0,6.868038e+26,0.02143357
3063800,0.00011420524,19.963486,4979.4243,118.285576,10.0,-inf,437808.28,839.1693263053894,3482.782386985256,18.96846,8,,348.96,1.0,437808.28,3462.8188,4.755127,-inf,0.4189424,1598.6128,-1.0,437808.28,55759696.0,-244.7857,4999.3877,3.3216534e-07,,,50,-237.32689,33,True,3482.7825,10.0,16400,55759696.0,inf,0.00011420524
3081654,0.031212542,369.64868,4629.552,251.25642,10.0,-2.0860328e+18,1601.9202,846.0266001224518,3562.83980625211,35.216385,9,,357.08,1.0,1601.9202,3193.191,6.0307684,-2.0860328e+18,0.4189424,1517.9783,-1.0,1601.9202,47527270.0,-227.67421,4999.2007,1.0960265e-05,,,50,-229.25934,33,True,3562.8396,10.0,16450,47527270.0,1.045036e+24,0.031212542
3099073,0.00873762,39.939545,4959.466,1548.9095,10.0,-1.4626909e+21,5722.382,853.4280762672424,3477.3114756068444,219.98323,10,,348.38,1.0,5722.382,3437.372,37.79687,-1.4626909e+21,0.4189424,1766.0908,-1.0,5722.382,846814850.0,-261.4468,4999.4053,6.446003e-08,,,50,-260.51944,33,True,3477.3115,10.0,16500,846814850.0,5.1371584e+29,0.00873762
3115610,50.0,19.960812,4979.3496,8872.92,10.0,-3.5403905e+20,1.0,860.2452778816223,3300.1284170532654,1264.9424,1,,330.74,1.0,1.0,3280.1675,263.5298,-16012687.0,0.4189424,1755.3141,-1.0,1.0,6384516000.0,-234.45099,4999.3105,0.05489106,,,50,-234.45099,34,True,3300.1282,10.0,16550,13971975.0,3.009907e+28,50.0
3131708,0.00022700826,59.897648,4939.545,122.24164,10.0,-inf,220256.3,866.4183332920074,3210.7905333480408,21.524498,2,,321.96,1.0,220256.3,3150.8928,6.7284117,-inf,0.4189424,1296.3284,-1.0,220256.3,151103520.0,-232.87018,4999.4424,7.4012374e-09,,,50,-231.6472,34,True,3210.7903,10.0,16600,151103520.0,inf,0.00022700826
3146898,6.9206675e-05,29.945038,4969.318,4.555618,10.0,-inf,722473.6,871.8902196884155,3028.278942982778,1.0374821,3,,303.8,1.0,722473.6,2998.3337,0.31789982,-inf,0.4189424,1210.9471,-1.0,722473.6,2804183.0,-226.63702,4999.2627,5.456664e-09,,,50,-223.09251,34,True,3028.279,10.0,16650,2804183.0,inf,6.9206675e-05
3161682,6.0164577e-05,19.960266,4979.5083,4935.812,10.0,-inf,831053.8,878.2107045650482,2946.8773638392577,690.92633,4,,295.68,1.0,831053.8,2926.917,99.357315,-inf,0.4189424,1170.0339,-1.0,831053.8,1576904400.0,-228.82222,4999.4688,1.5240905e-08,,,50,-229.4976,34,True,2946.8772,10.0,16700,1576904400.0,inf,6.0164577e-05
3176599,0.00039132146,9.980095,4989.4834,155.96344,10.0,-2.7729195e+24,127772.19,884.7750988006592,2974.2730475269323,23.248222,5,,298.34,1.0,127772.19,2964.2932,6.0976677,-2.7729195e+24,0.4189424,1253.8792,-1.0,127772.19,74848130.0,-235.92085,4999.4634,1.169774e-08,,,50,-234.55022,34,True,2974.2727,10.0,16750,74848130.0,1.8461723e+36,0.00039132146
3190963,0.00017100485,9.982309,4989.3994,46.81871,10.0,-inf,292389.38,890.6360433101654,2863.5330139149714,7.638521,6,,287.28,1.0,292389.38,2853.5505,2.2753582,-inf,0.4189424,1219.6638,-1.0,292389.38,27047396.0,-250.2017,4999.382,1.4316414e-08,,,50,-248.90675,34,True,2863.5332,10.0,16800,27047396.0,inf,0.00017100485
3206910,0.00037052942,1019.4361,3979.9204,427.82568,10.0,-1.2193406e+24,134942.05,897.2451620101929,3179.685789858748,60.004223,7,,318.94,1.0,134942.05,2160.2498,10.4491005,-1.2193406e+24,0.4189424,1192.1793,-1.0,134942.05,210609890.0,-224.91576,4999.3564,1.841308e-10,,,50,-224.77043,34,True,3179.6855,10.0,16850,210609890.0,3.5701375e+35,0.00037052942
3221547,0.0005815383,9.979869,4989.491,23.584713,10.0,-4.718416e+23,85978.86,902.9387838840485,2918.2596151130715,4.2994385,8,,292.74,1.0,85978.86,2908.2793,1.7047044,-4.718416e+23,0.4189424,1343.515,-1.0,85978.86,13917325.0,-234.88997,4999.471,1.7222165e-10,,,50,-233.71918,34,True,2918.26,10.0,16900,13917325.0,5.3454895e+34,0.0005815383
3236513,0.00023792213,69.884125,4929.2466,16.273708,10.0,-inf,210152.8,908.6314888000488,2984.1097538032727,3.2973258,9,,299.32,1.0,210152.8,2914.2253,1.0915183,-inf,0.4189424,1283.8033,-1.0,210152.8,20093460.0,-257.44846,4999.131,1.4495832e-09,,,50,-252.1924,34,True,2984.1094,10.0,16950,20093460.0,inf,0.00023792213
3250526,0.00087647536,9.980826,4989.345,112.61428,10.0,-1.0807257e+24,57046.664,913.9544661045074,2793.0335884286123,19.446993,10,,280.26,1.0,57046.668,2783.0527,5.5420704,-1.0807257e+24,0.4189424,1236.8699,-1.0,57046.664,73061304.0,-243.4904,4999.326,3.6518462e-11,,,50,-243.85378,34,True,2793.0334,10.0,17000,73061304.0,2.804635e+35,0.0008764754
